client_name,day_of_week,quantity,서비스 종류,성비(남:녀),업종,temperature,메인 메뉴,food_class,spicy,food_temperature_level,basic_quantity
슈퍼진,월,14,베이직,7:3,게임,4,매운콩나물소불고기,한식,0.8,1,55
알파투쎄븐쓰리,월,35,베이직,7:3,IT,4,매운콩나물소불고기,한식,0.8,1,20
엔라이즈,월,28,베이직,7:3,IT,4,매운콩나물소불고기,한식,0.8,1,40
위시켓,월,29,베이직,6:4,IT,4,매운콩나물소불고기,한식,0.8,1,130
이노레드,월,52,베이직,8:2,마케팅,4,매운콩나물소불고기,한식,0.8,1,95
휴이노,월,44,베이직,8:2,IT,4,매운콩나물소불고기,한식,0.8,1,80
NC문화재단,월,18,프리미엄,7:3,게임,4,매운콩나물소불고기,한식,0.8,1,22
S2W,월,28,베이직,6:4,IT,4,매운콩나물소불고기,한식,0.8,1,50
WMS,월,22,베이직,5:5,IT,4,매운콩나물소불고기,한식,0.8,1,30
네스필러피케이지,화,26,베이직,6:4,미용,5,일본식소고기조림덮밥,일식,0,1,30
더퍼스트터치,화,32,베이직,7:3,제조,5,일본식소고기조림덮밥,일식,0,1,95
로지올,화,67,베이직,7:3,IT,5,일본식소고기조림덮밥,일식,0,1,75
리벨리온,화,27,베이직,7:3,IT,5,일본식소고기조림덮밥,일식,0,1,28
마인드로직,화,19,베이직,5:5,IT,5,일본식소고기조림덮밥,일식,0,1,25
메드트로닉,화,74,베이직,7:3,무역,5,일본식소고기조림덮밥,일식,0,1,75
뱅크샐러드,화,48,베이직,6:4,IT,5,일본식소고기조림덮밥,일식,0,1,50
위시켓,화,34,베이직,6:4,IT,5,일본식소고기조림덮밥,일식,0,1,130
이노레드,화,62,베이직,8:2,마케팅,5,일본식소고기조림덮밥,일식,0,1,95
코렘시스,화,17,베이직,8:2,건설,5,일본식소고기조림덮밥,일식,0,1,18
크래프톤,화,114,베이직,7:3,게임,5,일본식소고기조림덮밥,일식,0,1,120
휴이노,화,52,베이직,8:2,IT,5,일본식소고기조림덮밥,일식,0,1,80
NC문화재단,화,21,프리미엄,7:3,게임,5,일본식소고기조림덮밥,일식,0,1,22
S2W,화,33,베이직,6:4,IT,5,일본식소고기조림덮밥,일식,0,1,50
더퍼스트터치,수,34,베이직,7:3,제조,6,데리야끼소고기조림,일식,0.3,1,95
로지올,수,70,베이직,7:3,IT,6,데리야끼소고기조림,일식,0.3,1,75
리벨리온,수,28,베이직,7:3,IT,6,데리야끼소고기조림,일식,0.3,1,28
마인드로직,수,20,베이직,5:5,IT,6,데리야끼소고기조림,일식,0.3,1,25
메드트로닉,수,78,베이직,7:3,무역,6,데리야끼소고기조림,일식,0.3,1,75
알파투쎄븐쓰리,수,44,베이직,7:3,IT,6,데리야끼소고기조림,일식,0.3,1,20
엔라이즈,수,35,베이직,7:3,IT,6,데리야끼소고기조림,일식,0.3,1,40
위시켓,수,36,베이직,6:4,IT,6,데리야끼소고기조림,일식,0.3,1,130
이노레드,수,65,베이직,8:2,마케팅,6,데리야끼소고기조림,일식,0.3,1,95
쿼터백,수,22,베이직,7:3,IT,6,데리야끼소고기조림,일식,0.3,1,25
크래프톤,수,120,베이직,7:3,게임,6,데리야끼소고기조림,일식,0.3,1,120
크립토파라다이스,수,24,베이직,6:4,게임,6,데리야끼소고기조림,일식,0.3,1,20
테거스,수,21,베이직,7:3,IT,6,데리야끼소고기조림,일식,0.3,1,20
테스시스템,수,22,프리미엄,7:3,IT,6,데리야끼소고기조림,일식,0.3,1,22
프롬더레드,수,22,베이직,7:3,게임,6,데리야끼소고기조림,일식,0.3,1,30
플레이링스,수,22,베이직,7:3,게임,6,데리야끼소고기조림,일식,0.3,1,30
핏투게더,수,30,프리미엄,8:2,IT,6,데리야끼소고기조림,일식,0.3,1,55
마인드로직,목,18,베이직,5:5,IT,-1,가라아게덮밥,일식,0.2,1,25
메드트로닉,목,70,베이직,7:3,무역,-1,가라아게덮밥,일식,0.2,1,75
부농,목,23,베이직,7:3,제조,-1,가라아게덮밥,일식,0.2,1,25
분당메모리얼파크,목,28,베이직,5:5,서비스,-1,가라아게덮밥,일식,0.2,1,40
비트센싱,목,20,베이직,6:4,IT,-1,가라아게덮밥,일식,0.2,1,36
비헤이브글로벌,목,29,베이직,5:5,마케팅,-1,가라아게덮밥,일식,0.2,1,35
세종메디칼,목,26,베이직,7:3,의료,-1,가라아게덮밥,일식,0.2,1,70
알파투쎄븐쓰리,목,40,베이직,7:3,IT,-1,가라아게덮밥,일식,0.2,1,20
엔라이즈,목,32,베이직,7:3,IT,-1,가라아게덮밥,일식,0.2,1,40
엠레드클리닉,목,22,베이직,2:8,미용,-1,가라아게덮밥,일식,0.2,1,30
오가나셀피부과,목,32,프리미엄,3:7,미용,-1,가라아게덮밥,일식,0.2,1,45
코렘시스,목,16,베이직,8:2,건설,-1,가라아게덮밥,일식,0.2,1,18
쿼터백,목,20,베이직,7:3,IT,-1,가라아게덮밥,일식,0.2,1,25
크래프톤,목,108,베이직,7:3,게임,-1,가라아게덮밥,일식,0.2,1,120
크립토파라다이스,목,22,베이직,6:4,게임,-1,가라아게덮밥,일식,0.2,1,20
프롬더레드,목,20,베이직,7:3,게임,-1,가라아게덮밥,일식,0.2,1,30
플레이링스,목,20,베이직,7:3,게임,-1,가라아게덮밥,일식,0.2,1,30
핏투게더,목,27,프리미엄,8:2,IT,-1,가라아게덮밥,일식,0.2,1,55
휴이노,목,50,베이직,8:2,IT,-1,가라아게덮밥,일식,0.2,1,80
더퍼스트터치,금,30,베이직,7:3,제조,3,보쌈오겹살,한식,0,1,95
마인드로직,금,17,베이직,5:5,IT,3,보쌈오겹살,한식,0,1,25
메드트로닉,금,68,베이직,7:3,무역,3,보쌈오겹살,한식,0,1,75
뱅크샐러드,금,44,베이직,6:4,IT,3,보쌈오겹살,한식,0,1,50
비트센싱,금,19,베이직,6:4,IT,3,보쌈오겹살,한식,0,1,36
비헤이브글로벌,금,28,베이직,5:5,마케팅,3,보쌈오겹살,한식,0,1,35
세종메디칼,금,25,베이직,7:3,의료,3,보쌈오겹살,한식,0,1,70
알파투쎄븐쓰리,금,38,베이직,7:3,IT,3,보쌈오겹살,한식,0,1,20
위시켓,금,31,베이직,6:4,IT,3,보쌈오겹살,한식,0,1,130
코렘시스,금,16,베이직,8:2,건설,3,보쌈오겹살,한식,0,1,18
쿼터백,금,19,베이직,7:3,IT,3,보쌈오겹살,한식,0,1,25
크래프톤,금,104,베이직,7:3,게임,3,보쌈오겹살,한식,0,1,120
크립토파라다이스,금,21,베이직,6:4,게임,3,보쌈오겹살,한식,0,1,20
휴이노,금,48,베이직,8:2,IT,3,보쌈오겹살,한식,0,1,80
NC문화재단,금,19,프리미엄,7:3,게임,3,보쌈오겹살,한식,0,1,22
긱스빈,월,19,베이직,7:3,전기전자,2,치즈함바그,일식,0.3,1,35
버핏서울,월,16,베이직,7:3,헬스케어,2,치즈함바그,일식,0.3,1,35
부농,월,20,베이직,7:3,제조,2,치즈함바그,일식,0.3,1,25
분당메모리얼파크,월,25,베이직,5:5,서비스,2,치즈함바그,일식,0.3,1,40
비트센싱,월,18,베이직,6:4,IT,2,치즈함바그,일식,0.3,1,36
비헤이브글로벌,월,26,베이직,5:5,마케팅,2,치즈함바그,일식,0.3,1,35
세종메디칼,월,23,베이직,7:3,의료,2,치즈함바그,일식,0.3,1,70
소프트팩,월,44,베이직,3:7,식음료,2,치즈함바그,일식,0.3,1,55
슈퍼진,월,14,베이직,7:3,게임,2,치즈함바그,일식,0.3,1,55
알파투쎄븐쓰리,월,35,베이직,7:3,IT,2,치즈함바그,일식,0.3,1,20
엔라이즈,월,28,베이직,7:3,IT,2,치즈함바그,일식,0.3,1,40
위시켓,월,29,베이직,6:4,IT,2,치즈함바그,일식,0.3,1,130
이노레드,월,52,베이직,8:2,마케팅,2,치즈함바그,일식,0.3,1,95
휴이노,월,44,베이직,8:2,IT,2,치즈함바그,일식,0.3,1,80
NC문화재단,월,18,프리미엄,7:3,게임,2,치즈함바그,일식,0.3,1,22
S2W,월,28,베이직,6:4,IT,2,치즈함바그,일식,0.3,1,50
WMS,월,22,베이직,5:5,IT,2,치즈함바그,일식,0.3,1,30
네스필러피케이지,화,26,베이직,6:4,미용,9,통호밀 모짜 샌드위치,양식,0,0,30
더퍼스트터치,화,32,베이직,7:3,제조,9,통호밀 모짜 샌드위치,양식,0,0,95
로지올,화,67,베이직,7:3,IT,9,통호밀 모짜 샌드위치,양식,0,0,75
리벨리온,화,27,베이직,7:3,IT,9,통호밀 모짜 샌드위치,양식,0,0,28
마인드로직,화,19,베이직,5:5,IT,9,통호밀 모짜 샌드위치,양식,0,0,25
메드트로닉,화,74,베이직,7:3,무역,9,통호밀 모짜 샌드위치,양식,0,0,75
뱅크샐러드,화,48,베이직,6:4,IT,9,통호밀 모짜 샌드위치,양식,0,0,50
위시켓,화,34,베이직,6:4,IT,9,통호밀 모짜 샌드위치,양식,0,0,130
이노레드,화,62,베이직,8:2,마케팅,9,통호밀 모짜 샌드위치,양식,0,0,95
코렘시스,화,17,베이직,8:2,건설,9,통호밀 모짜 샌드위치,양식,0,0,18
크래프톤,화,114,베이직,7:3,게임,9,통호밀 모짜 샌드위치,양식,0,0,120
휴이노,화,52,베이직,8:2,IT,9,통호밀 모짜 샌드위치,양식,0,0,80
NC문화재단,화,21,프리미엄,7:3,게임,9,통호밀 모짜 샌드위치,양식,0,0,22
S2W,화,33,베이직,6:4,IT,9,통호밀 모짜 샌드위치,양식,0,0,50
더퍼스트터치,수,34,베이직,7:3,제조,9,수제쉬림프버거,양식,0,1,95
로지올,수,70,베이직,7:3,IT,9,수제쉬림프버거,양식,0,1,75
리벨리온,수,28,베이직,7:3,IT,9,수제쉬림프버거,양식,0,1,28
마인드로직,수,20,베이직,5:5,IT,9,수제쉬림프버거,양식,0,1,25
메드트로닉,수,78,베이직,7:3,무역,9,수제쉬림프버거,양식,0,1,75
알파투쎄븐쓰리,수,44,베이직,7:3,IT,9,수제쉬림프버거,양식,0,1,20
엔라이즈,수,35,베이직,7:3,IT,9,수제쉬림프버거,양식,0,1,40
위시켓,수,36,베이직,6:4,IT,9,수제쉬림프버거,양식,0,1,130
이노레드,수,65,베이직,8:2,마케팅,9,수제쉬림프버거,양식,0,1,95
쿼터백,수,22,베이직,7:3,IT,9,수제쉬림프버거,양식,0,1,25
크래프톤,수,120,베이직,7:3,게임,9,수제쉬림프버거,양식,0,1,120
크립토파라다이스,수,24,베이직,6:4,게임,9,수제쉬림프버거,양식,0,1,20
테거스,수,21,베이직,7:3,IT,9,수제쉬림프버거,양식,0,1,20
테스시스템,수,22,프리미엄,7:3,IT,9,수제쉬림프버거,양식,0,1,22
프롬더레드,수,22,베이직,7:3,게임,9,수제쉬림프버거,양식,0,1,30
플레이링스,수,22,베이직,7:3,게임,9,수제쉬림프버거,양식,0,1,30
핏투게더,수,30,프리미엄,8:2,IT,9,수제쉬림프버거,양식,0,1,55
마인드로직,목,18,베이직,5:5,IT,-1,해산물 그린커리,아시안,0.5,1,25
메드트로닉,목,70,베이직,7:3,무역,-1,해산물 그린커리,아시안,0.5,1,75
부농,목,23,베이직,7:3,제조,-1,해산물 그린커리,아시안,0.5,1,25
분당메모리얼파크,목,28,베이직,5:5,서비스,-1,해산물 그린커리,아시안,0.5,1,40
비트센싱,목,20,베이직,6:4,IT,-1,해산물 그린커리,아시안,0.5,1,36
비헤이브글로벌,목,29,베이직,5:5,마케팅,-1,해산물 그린커리,아시안,0.5,1,35
세종메디칼,목,26,베이직,7:3,의료,-1,해산물 그린커리,아시안,0.5,1,70
알파투쎄븐쓰리,목,40,베이직,7:3,IT,-1,해산물 그린커리,아시안,0.5,1,20
엔라이즈,목,32,베이직,7:3,IT,-1,해산물 그린커리,아시안,0.5,1,40
엠레드클리닉,목,22,베이직,2:8,미용,-1,해산물 그린커리,아시안,0.5,1,30
오가나셀피부과,목,32,프리미엄,3:7,미용,-1,해산물 그린커리,아시안,0.5,1,45
코렘시스,목,16,베이직,8:2,건설,-1,해산물 그린커리,아시안,0.5,1,18
쿼터백,목,20,베이직,7:3,IT,-1,해산물 그린커리,아시안,0.5,1,25
크래프톤,목,108,베이직,7:3,게임,-1,해산물 그린커리,아시안,0.5,1,120
크립토파라다이스,목,22,베이직,6:4,게임,-1,해산물 그린커리,아시안,0.5,1,20
프롬더레드,목,20,베이직,7:3,게임,-1,해산물 그린커리,아시안,0.5,1,30
플레이링스,목,20,베이직,7:3,게임,-1,해산물 그린커리,아시안,0.5,1,30
핏투게더,목,27,프리미엄,8:2,IT,-1,해산물 그린커리,아시안,0.5,1,55
휴이노,목,50,베이직,8:2,IT,-1,해산물 그린커리,아시안,0.5,1,80
더퍼스트터치,금,30,베이직,7:3,제조,-4,고추장소불고기,한식,0.6,1,95
마인드로직,금,17,베이직,5:5,IT,-4,고추장소불고기,한식,0.6,1,25
메드트로닉,금,68,베이직,7:3,무역,-4,고추장소불고기,한식,0.6,1,75
뱅크샐러드,금,44,베이직,6:4,IT,-4,고추장소불고기,한식,0.6,1,50
비트센싱,금,19,베이직,6:4,IT,-4,고추장소불고기,한식,0.6,1,36
비헤이브글로벌,금,28,베이직,5:5,마케팅,-4,고추장소불고기,한식,0.6,1,35
세종메디칼,금,25,베이직,7:3,의료,-4,고추장소불고기,한식,0.6,1,70
알파투쎄븐쓰리,금,38,베이직,7:3,IT,-4,고추장소불고기,한식,0.6,1,20
위시켓,금,31,베이직,6:4,IT,-4,고추장소불고기,한식,0.6,1,130
코렘시스,금,16,베이직,8:2,건설,-4,고추장소불고기,한식,0.6,1,18
쿼터백,금,19,베이직,7:3,IT,-4,고추장소불고기,한식,0.6,1,25
크래프톤,금,104,베이직,7:3,게임,-4,고추장소불고기,한식,0.6,1,120
크립토파라다이스,금,21,베이직,6:4,게임,-4,고추장소불고기,한식,0.6,1,20
휴이노,금,48,베이직,8:2,IT,-4,고추장소불고기,한식,0.6,1,80
NC문화재단,금,19,프리미엄,7:3,게임,-4,고추장소불고기,한식,0.6,1,22
긱스빈,월,19,베이직,7:3,전기전자,1,로티세리홀치킨,양식,0.1,1,35
버핏서울,월,16,베이직,7:3,헬스케어,1,로티세리홀치킨,양식,0.1,1,35
부농,월,20,베이직,7:3,제조,1,로티세리홀치킨,양식,0.1,1,25
분당메모리얼파크,월,25,베이직,5:5,서비스,1,로티세리홀치킨,양식,0.1,1,40
비트센싱,월,18,베이직,6:4,IT,1,로티세리홀치킨,양식,0.1,1,36
비헤이브글로벌,월,26,베이직,5:5,마케팅,1,로티세리홀치킨,양식,0.1,1,35
세종메디칼,월,23,베이직,7:3,의료,1,로티세리홀치킨,양식,0.1,1,70
소프트팩,월,44,베이직,3:7,식음료,1,로티세리홀치킨,양식,0.1,1,55
슈퍼진,월,14,베이직,7:3,게임,1,로티세리홀치킨,양식,0.1,1,55
알파투쎄븐쓰리,월,35,베이직,7:3,IT,1,로티세리홀치킨,양식,0.1,1,20
엔라이즈,월,28,베이직,7:3,IT,1,로티세리홀치킨,양식,0.1,1,40
위시켓,월,29,베이직,6:4,IT,1,로티세리홀치킨,양식,0.1,1,130
이노레드,월,52,베이직,8:2,마케팅,1,로티세리홀치킨,양식,0.1,1,95
휴이노,월,44,베이직,8:2,IT,1,로티세리홀치킨,양식,0.1,1,80
NC문화재단,월,18,프리미엄,7:3,게임,1,로티세리홀치킨,양식,0.1,1,22
S2W,월,28,베이직,6:4,IT,1,로티세리홀치킨,양식,0.1,1,50
WMS,월,22,베이직,5:5,IT,1,로티세리홀치킨,양식,0.1,1,30
네스필러피케이지,화,26,베이직,6:4,미용,3,매운닭갈비,한식,0.8,1,30
더퍼스트터치,화,32,베이직,7:3,제조,3,매운닭갈비,한식,0.8,1,95
로지올,화,67,베이직,7:3,IT,3,매운닭갈비,한식,0.8,1,75
리벨리온,화,27,베이직,7:3,IT,3,매운닭갈비,한식,0.8,1,28
마인드로직,화,19,베이직,5:5,IT,3,매운닭갈비,한식,0.8,1,25
메드트로닉,화,74,베이직,7:3,무역,3,매운닭갈비,한식,0.8,1,75
뱅크샐러드,화,48,베이직,6:4,IT,3,매운닭갈비,한식,0.8,1,50
위시켓,화,34,베이직,6:4,IT,3,매운닭갈비,한식,0.8,1,130
이노레드,화,62,베이직,8:2,마케팅,3,매운닭갈비,한식,0.8,1,95
코렘시스,화,17,베이직,8:2,건설,3,매운닭갈비,한식,0.8,1,18
크래프톤,화,114,베이직,7:3,게임,3,매운닭갈비,한식,0.8,1,120
휴이노,화,52,베이직,8:2,IT,3,매운닭갈비,한식,0.8,1,80
NC문화재단,화,21,프리미엄,7:3,게임,3,매운닭갈비,한식,0.8,1,22
S2W,화,33,베이직,6:4,IT,3,매운닭갈비,한식,0.8,1,50
더퍼스트터치,수,34,베이직,7:3,제조,2,청양고추봄냉이소불고기,한식,0.9,1,95
로지올,수,70,베이직,7:3,IT,2,청양고추봄냉이소불고기,한식,0.9,1,75
리벨리온,수,28,베이직,7:3,IT,2,청양고추봄냉이소불고기,한식,0.9,1,28
마인드로직,수,20,베이직,5:5,IT,2,청양고추봄냉이소불고기,한식,0.9,1,25
메드트로닉,수,78,베이직,7:3,무역,2,청양고추봄냉이소불고기,한식,0.9,1,75
알파투쎄븐쓰리,수,44,베이직,7:3,IT,2,청양고추봄냉이소불고기,한식,0.9,1,20
엔라이즈,수,35,베이직,7:3,IT,2,청양고추봄냉이소불고기,한식,0.9,1,40
위시켓,수,36,베이직,6:4,IT,2,청양고추봄냉이소불고기,한식,0.9,1,130
이노레드,수,65,베이직,8:2,마케팅,2,청양고추봄냉이소불고기,한식,0.9,1,95
쿼터백,수,22,베이직,7:3,IT,2,청양고추봄냉이소불고기,한식,0.9,1,25
크래프톤,수,120,베이직,7:3,게임,2,청양고추봄냉이소불고기,한식,0.9,1,120
크립토파라다이스,수,24,베이직,6:4,게임,2,청양고추봄냉이소불고기,한식,0.9,1,20
테거스,수,21,베이직,7:3,IT,2,청양고추봄냉이소불고기,한식,0.9,1,20
테스시스템,수,22,프리미엄,7:3,IT,2,청양고추봄냉이소불고기,한식,0.9,1,22
프롬더레드,수,22,베이직,7:3,게임,2,청양고추봄냉이소불고기,한식,0.9,1,30
플레이링스,수,22,베이직,7:3,게임,2,청양고추봄냉이소불고기,한식,0.9,1,30
핏투게더,수,30,프리미엄,8:2,IT,2,청양고추봄냉이소불고기,한식,0.9,1,55
마인드로직,목,18,베이직,5:5,IT,4,해산물 그린커리,아시안,0.5,1,25
메드트로닉,목,70,베이직,7:3,무역,4,해산물 그린커리,아시안,0.5,1,75
부농,목,23,베이직,7:3,제조,4,해산물 그린커리,아시안,0.5,1,25
분당메모리얼파크,목,28,베이직,5:5,서비스,4,해산물 그린커리,아시안,0.5,1,40
비트센싱,목,20,베이직,6:4,IT,4,해산물 그린커리,아시안,0.5,1,36
비헤이브글로벌,목,29,베이직,5:5,마케팅,4,해산물 그린커리,아시안,0.5,1,35
세종메디칼,목,26,베이직,7:3,의료,4,해산물 그린커리,아시안,0.5,1,70
알파투쎄븐쓰리,목,40,베이직,7:3,IT,4,해산물 그린커리,아시안,0.5,1,20
엔라이즈,목,32,베이직,7:3,IT,4,해산물 그린커리,아시안,0.5,1,40
엠레드클리닉,목,22,베이직,2:8,미용,4,해산물 그린커리,아시안,0.5,1,30
오가나셀피부과,목,32,프리미엄,3:7,미용,4,해산물 그린커리,아시안,0.5,1,45
코렘시스,목,16,베이직,8:2,건설,4,해산물 그린커리,아시안,0.5,1,18
쿼터백,목,20,베이직,7:3,IT,4,해산물 그린커리,아시안,0.5,1,25
크래프톤,목,108,베이직,7:3,게임,4,해산물 그린커리,아시안,0.5,1,120
크립토파라다이스,목,22,베이직,6:4,게임,4,해산물 그린커리,아시안,0.5,1,20
프롬더레드,목,20,베이직,7:3,게임,4,해산물 그린커리,아시안,0.5,1,30
플레이링스,목,20,베이직,7:3,게임,4,해산물 그린커리,아시안,0.5,1,30
핏투게더,목,27,프리미엄,8:2,IT,4,해산물 그린커리,아시안,0.5,1,55
휴이노,목,50,베이직,8:2,IT,4,해산물 그린커리,아시안,0.5,1,80
더퍼스트터치,금,30,베이직,7:3,제조,1,김치제육볶음,한식,0.5,1,95
마인드로직,금,17,베이직,5:5,IT,1,김치제육볶음,한식,0.5,1,25
메드트로닉,금,68,베이직,7:3,무역,1,김치제육볶음,한식,0.5,1,75
뱅크샐러드,금,44,베이직,6:4,IT,1,김치제육볶음,한식,0.5,1,50
비트센싱,금,19,베이직,6:4,IT,1,김치제육볶음,한식,0.5,1,36
비헤이브글로벌,금,28,베이직,5:5,마케팅,1,김치제육볶음,한식,0.5,1,35
세종메디칼,금,25,베이직,7:3,의료,1,김치제육볶음,한식,0.5,1,70
알파투쎄븐쓰리,금,38,베이직,7:3,IT,1,김치제육볶음,한식,0.5,1,20
위시켓,금,31,베이직,6:4,IT,1,김치제육볶음,한식,0.5,1,130
코렘시스,금,16,베이직,8:2,건설,1,김치제육볶음,한식,0.5,1,18
